Row 1 ('device_id,lat,lon,timestamp'): Non-numeric latitude or longitude (lat='lat', lon='lon').
Row 1 ('device_id,lat,lon,timestamp'): Invalid ISO 8601 timestamp format 'timestamp'.
Row 459 ('van007,14.659754,120.779461,2025-05-13 4:53:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:53:00'.
Row 460 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 461 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 464 ('van007,14.800968,120.388026,2025-05-13 9:36:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:36:30'.
Row 466 ('van007,14.190025,121.014496,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 467 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 468 ('van007,14.79625,120.401067,2025-05-13 9:27:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:27:00'.
Row 469 ('van007,14.777377,120.453555,2025-05-13 8:49:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:49:00'.
Row 471 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 472 ('van007,13.877306,121.046098,2025-05-13 0:53:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:53:00'.
Row 473 ('van007,14.761197,120.498409,2025-05-13 8:16:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:16:30'.
Row 476 ('van007,14.79625,120.401067,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 477 ('van007,14.742987,120.548841,2025-05-13 7:40:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:40:00'.
Row 479 ('van007,14.618384,120.894093,2025-05-13 3:30:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:30:00'.
Row 481 ('van007,13.883948,121.045399,2025-05-13 0:49:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:49:00'.
Row 482 ('van007,13.878105,121.045967,2025-05-13 0:52:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:52:30'.
Row 484 ('van007,14.805284,120.376205,2025-05-13 9:45:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:45:00'.
Row 486 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 492 ('van007,14.743695,120.546848,2025-05-13 7:41:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:41:30'.
Row 494 ('van007,14.79922,120.392836,2025-05-13 9:33:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:33:00'.
Row 497 ('van007,14.6399,120.834765,2025-05-13 4:13:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:13:00'.
Row 504 ('van007,14.787602,120.425247,2025-05-13 9:09:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:09:30'.
Row 505 ('van007,13.806323,121.05329,2025-05-13 1:35:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:35:30'.
Row 507 ('van007,13.896439,121.044187,2025-05-13 0:41:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:41:30'.
Row 510 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 515 ('van007,14.680423,120.722098,2025-05-13 5:34:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:34:30'.
Row 526 ('van007,14.680739,120.721446,2025-05-13 5:35:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:35:00'.
Row 527 ('van007,13.785494,121.055414,2025-05-13 1:48:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:48:00'.
Row 529 ('van007,14.688481,120.700149,2025-05-13 5:50:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:50:30'.
Row 531 ('van007,14.726843,120.593666,2025-05-13 7:07:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:07:30'.
Row 533 ('van007,14.698148,120.673149,2025-05-13 6:10:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:10:00'.
Row 534 ('van007,14.766174,120.484618,2025-05-13 8:26:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:26:30'.
Row 535 ('van007,14.496902,120.983516,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 536 ('van007,14.753247,120.520485,2025-05-13 8:00:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:00:30'.
Row 537 ('van007,14.611961,120.912073,2025-05-13 3:17:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:17:00'.
Row 538 ('van007,14.602717,120.937588,2025-05-13 2:58:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:58:30'.
Row 539 ('van007,14.607911,120.923064,2025-05-13 3:09:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:09:00'.
Row 540 ('van007,14.622865,120.881716,2025-05-13 3:39:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:39:00'.
Row 541 ('van007,14.600734,120.943084,2025-05-13 2:54:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:54:30'.
Row 543 ('van007,13.94974,121.038801,2025-05-13 0:09:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:09:30'.
Row 544 ('van007,13.848919,121.048897,2025-05-13 1:10:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:10:00'.
Row 545 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 546 ('van007,14.630577,120.860275,2025-05-13 3:54:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:54:30'.
Row 551 ('van007,14.593763,120.962485,2025-05-13 2:40:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:40:30'.
Row 552 ('van007,14.80406,120.379685,2025-05-13 9:42:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:42:30'.
Row 553 ('van007,14.685612,120.707694,2025-05-13 5:45:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:45:00'.
Row 554 ('van007,14.595218,120.958357,2025-05-13 2:43:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:43:30'.
Row 555 ('van007,14.711551,120.635889,2025-05-13 6:37:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:37:00'.
Row 557 ('van007,14.689962,120.695972,2025-05-13 5:53:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:53:30'.
Row 560 ('van007,14.68548,120.708309,2025-05-13 5:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:44:30'.
Row 563 ('van007,14.73722,120.564783,2025-05-13 7:28:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:28:30'.
Row 564 ('van007,14.765682,120.48606,2025-05-13 8:25:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:25:30'.
Row 565 ('van007,14.615875,120.901025,2025-05-13 3:25:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:25:00'.
Row 566 ('van007,14.685142,120.70906,2025-05-13 5:44:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:44:00'.
Row 568 ('van007,14.78551,120.933322,2025-05-12 9:54:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:54:00'.
Row 574 ('van007,14.692879,120.687678,2025-05-13 5:59:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:59:30'.
Row 576 ('van007,14.729524,120.586163,2025-05-13 7:13:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:13:00'.
Row 577 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 580 ('van007,14.628921,120.865126,2025-05-13 3:51:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:51:00'.
Row 586 ('van007,14.638338,120.838797,2025-05-13 4:10:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:10:00'.
Row 587 ('van007,14.613387,120.907975,2025-05-13 3:20:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:20:00'.
Row 588 ('van007,14.669698,120.751845,2025-05-13 5:13:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:13:00'.
Row 589 ('van007,14.749953,120.529476,2025-05-13 7:54:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:54:00'.
Row 590 ('van007,14.612741,120.909983,2025-05-13 3:18:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:18:30'.
Row 594 ('van007,14.725848,120.59655,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 596 ('van007,14.632824,120.854019,2025-05-13 3:59:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:59:00'.
Row 597 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 598 ('van007,14.748896,120.532359,2025-05-13 7:52:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:52:00'.
Row 603 ('van007,14.672961,120.956829,2025-05-12 9:23:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:23:00'.
Row 608 ('van007,14.667497,120.758137,2025-05-13 5:08:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:08:30'.
Row 612 ('van007,14.780347,120.445298,2025-05-13 8:55:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:55:00'.
Row 613 ('van007,13.918077,121.041997,2025-05-13 0:28:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:28:30'.
Row 615 ('van007,13.865624,121.047223,2025-05-13 1:00:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:00:00'.
Row 618 ('van007,14.654236,120.794728,2025-05-13 4:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:42:00'.
Row 620 ('van007,14.789022,120.421044,2025-05-13 9:12:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:12:30'.
Row 622 ('van007,14.594884,120.973123,2025-05-12 9:01:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:01:30'.
Row 623 ('van007,14.77455,120.935583,2025-05-12 9:51:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:51:00'.
Row 625 ('van007,14.699377,120.669627,2025-05-13 6:12:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:12:30'.
Row 626 ('van007,14.694768,120.952212,2025-05-12 9:29:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:29:00'.
Row 627 ('van007,14.603144,120.936159,2025-05-13 2:59:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:59:30'.
Row 630 ('van007,14.593415,120.963095,2025-05-13 2:40:00'): Invalid ISO 8601 timestamp format '2025-05-13 2:40:00'.
Row 631 ('van007,14.633913,120.851355,2025-05-13 4:01:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:01:00'.
Row 634 ('van007,14.754414,120.517029,2025-05-13 8:03:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:03:00'.
Row 635 ('van007,14.711836,120.635173,2025-05-13 6:37:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:37:30'.
Row 637 ('van007,14.644521,120.821656,2025-05-13 4:22:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:22:30'.
Row 638 ('van007,14.639329,120.83605,2025-05-13 4:12:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:12:00'.
Row 639 ('van007,14.720845,120.610339,2025-05-13 6:55:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:55:30'.
Row 641 ('van007,14.634525,120.849181,2025-05-13 4:02:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:02:30'.
Row 642 ('van007,14.708368,120.644889,2025-05-13 6:30:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:30:30'.
Row 644 ('van007,14.717242,120.619952,2025-05-13 6:48:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:48:30'.
Row 647 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 650 ('van007,14.792288,120.412081,2025-05-13 9:19:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:19:00'.
Row 653 ('van007,14.701981,120.950654,2025-05-12 9:31:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:31:00'.
Row 655 ('van007,14.776342,120.935192,2025-05-12 9:51:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:51:30'.
Row 656 ('van007,13.825542,121.051253,2025-05-13 1:24:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:24:00'.
Row 658 ('van007,14.757427,120.508747,2025-05-13 8:09:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:09:00'.
Row 666 ('van007,14.747327,120.941309,2025-05-12 9:43:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:43:30'.
Row 673 ('van007,14.795544,120.403207,2025-05-13 9:25:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:25:30'.
Row 674 ('van007,14.671455,120.746997,2025-05-13 5:16:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:16:30'.
Row 675 ('van007,13.791359,121.054738,2025-05-13 1:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:44:30'.
Row 677 ('van007,14.59915,120.947208,2025-05-13 2:51:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:51:30'.
Row 678 ('van007,14.673936,120.740165,2025-05-13 5:21:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:21:30'.
Row 680 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 681 ('van007,14.735996,120.568122,2025-05-13 7:26:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:26:00'.
Row 682 ('van007,14.796518,120.400429,2025-05-13 9:27:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:27:30'.
Row 683 ('van007,14.749192,120.531617,2025-05-13 7:52:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:52:30'.
Row 685 ('van007,14.812207,120.356928,2025-05-13 9:59:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:59:00'.
Row 687 ('van007,13.919792,121.041871,2025-05-13 0:27:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:27:30'.
Row 689 ('van007,14.734806,120.571603,2025-05-13 7:23:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:23:30'.
Row 698 ('van007,14.661326,120.775311,2025-05-13 4:56:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:56:00'.
Row 699 ('van007,14.776118,120.457065,2025-05-13 8:46:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:46:30'.
Row 703 ('van007,14.688884,120.698756,2025-05-13 5:51:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:51:30'.
Row 704 ('van007,14.754161,120.51783,2025-05-13 8:02:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:02:30'.
Row 708 ('van007,15.79981,120.721714,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 709 ('van007,14.770689,120.472203,2025-05-13 8:35:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:35:30'.
Row 711 ('van007,14.759867,120.501843,2025-05-13 8:14:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:14:00'.
Row 712 ('van007,14.689383,120.697257,2025-05-13 5:52:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:52:30'.
Row 715 ('van007,14.614617,120.904488,2025-05-13 3:22:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:22:30'.
Row 716 ('van007,14.789555,120.419794,2025-05-13 9:13:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:13:30'.
Row 717 ('van007,14.682188,120.717392,2025-05-13 5:38:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:38:00'.
Row 718 ('van007,13.921409,121.04165,2025-05-13 0:26:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:26:30'.
Row 722 ('van007,14.760117,120.501279,2025-05-13 8:14:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:14:30'.
Row 723 ('van007,15.427824,120.799319,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 726 ('van007,14.642608,120.82712,2025-05-13 4:18:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:18:30'.
Row 727 ('van007,14.802058,120.385246,2025-05-13 9:38:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:38:30'.
Row 729 ('van007,14.660064,120.778816,2025-05-13 4:53:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:53:30'.
Row 732 ('van007,14.738237,120.94321,2025-05-12 9:41:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:41:00'.
Row 733 ('van007,14.711281,120.636519,2025-05-13 6:36:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:36:30'.
Row 735 ('van007,14.762688,120.494291,2025-05-13 8:19:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:19:30'.
Row 736 ('van007,14.713804,120.629719,2025-05-13 6:41:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:41:30'.
Row 740 ('van007,13.769676,121.056882,2025-05-13 1:57:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:57:30'.
Row 741 ('van007,14.784021,120.434878,2025-05-13 9:02:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:02:30'.
Row 742 ('van007,14.713343,120.630995,2025-05-13 6:40:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:40:30'.
Row 743 ('van007,14.714852,120.6269,2025-05-13 6:43:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:43:30'.
Row 747 ('van007,14.802249,120.384483,2025-05-13 9:39:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:39:00'.
Row 753 ('van007,14.759199,120.50394,2025-05-13 8:12:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:12:30'.
Row 757 ('van007,14.640342,120.963551,2025-05-12 9:14:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:14:00'.
Row 762 ('van007,14.653075,120.960907,2025-05-12 9:17:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:17:30'.
Row 765 ('van007,14.657315,120.786418,2025-05-13 4:48:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:48:00'.
Row 767 ('van007,14.705312,120.653067,2025-05-13 6:24:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:24:30'.
Row 769 ('van007,14.738753,120.560643,2025-05-13 7:31:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:31:30'.
Row 770 ('van007,14.608483,120.92165,2025-05-13 3:10:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:10:00'.
Row 775 ('van007,14.610635,120.915564,2025-05-13 3:14:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:14:30'.
Row 776 ('van007,14.800087,120.390712,2025-05-13 9:34:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:34:30'.
Row 777 ('van007,14.756973,120.510263,2025-05-13 8:08:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:08:00'.
Row 779 ('van007,14.733455,120.575091,2025-05-13 7:21:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:21:00'.
Row 781 ('van007,13.811277,121.052681,2025-05-13 1:32:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:32:30'.
Row 789 ('van007,14.660234,120.9594,2025-05-12 9:19:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:19:30'.
Row 790 ('van007,14.694429,120.683576,2025-05-13 6:02:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:02:30'.
Row 791 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 793 ('van007,14.677247,120.731202,2025-05-13 5:28:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:28:00'.
Row 794 ('van007,14.682743,120.71595,2025-05-13 5:39:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:39:00'.
Row 795 ('van007,14.610891,120.914774,2025-05-13 3:15:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:15:00'.
Row 797 ('van007,14.650741,120.804275,2025-05-13 4:35:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:35:00'.
Row 801 ('van007,13.782989,121.055622,2025-05-13 1:49:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:49:30'.
Row 803 ('van007,13.835521,121.050279,2025-05-13 1:18:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:18:00'.
Row 807 ('van007,14.795251,120.403918,2025-05-13 9:25:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:25:00'.
Row 809 ('van007,14.016507,121.032063,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 815 ('van007,14.701149,120.664874,2025-05-13 6:16:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:16:00'.
Row 816 ('van007,14.696886,120.676641,2025-05-13 6:07:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:07:30'.
Row 818 ('van007,14.725848,120.59655,2025-05-13 7:05:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:05:30'.
Row 819 ('van007,14.690143,120.695229,2025-05-13 5:54:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:54:00'.
Row 823 ('van007,14.718829,120.61588,2025-05-13 6:51:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:51:30'.
Row 830 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 831 ('van007,14.771362,120.470183,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 832 ('van007,14.783037,120.43762,2025-05-13 9:00:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:00:30'.
Row 834 ('van007,13.909726,121.042778,2025-05-13 0:33:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:33:30'.
Row 835 ('van007,13.832987,121.050605,2025-05-13 1:19:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:19:30'.
Row 836 ('van007,14.653475,120.796765,2025-05-13 4:40:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:40:30'.
Row 838 ('van007,14.790746,120.4163,2025-05-13 9:16:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:16:00'.
Row 844 ('van007,14.800322,120.39006,2025-05-13 9:35:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:35:00'.
Row 846 ('van007,14.628103,120.867104,2025-05-13 3:49:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:49:30'.
Row 848 ('van007,13.96391,121.037408,2025-05-13 0:01:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:01:00'.
Row 851 ('van007,14.61537,120.902316,2025-05-13 3:24:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:24:00'.
Row 852 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 853 ('van007,14.783334,120.437021,2025-05-13 9:01:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:01:00'.
Row 854 ('van007,14.758622,120.505371,2025-05-13 8:11:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:11:30'.
Row 855 ('van007,14.622399,120.88301,2025-05-13 3:38:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:38:00'.
Row 857 ('van007,14.601224,120.941678,2025-05-13 2:55:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:55:30'.
Row 858 ('van007,13.858028,121.048023,2025-05-13 1:04:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:04:30'.
Row 861 ('van007,13.799624,121.053914,2025-05-13 1:39:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:39:30'.
Row 863 ('van007,14.806253,120.373402,2025-05-13 9:47:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:47:00'.
Row 867 ('van007,13.943079,121.039459,2025-05-13 0:13:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:13:30'.
Row 868 ('van007,14.748146,120.534303,2025-05-13 7:50:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:50:30'.
Row 869 ('van007,14.730238,120.584103,2025-05-13 7:14:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:14:30'.
Row 871 ('van007,13.772112,121.056635,2025-05-13 1:56:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:56:00'.
Row 872 ('van007,14.764393,120.489544,2025-05-13 8:23:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:23:00'.
Row 873 ('van007,13.907305,121.042993,2025-05-13 0:35:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:35:00'.
Row 876 ('van007,14.708028,120.645549,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 878 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 885 ('van007,14.774642,120.46123,2025-05-13 8:43:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:43:30'.
Row 887 ('van007,13.855511,121.048293,2025-05-13 1:06:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:06:00'.
Row 888 ('van007,14.714084,120.6289,2025-05-13 6:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:42:00'.
Row 893 ('van007,14.7004,120.666997,2025-05-13 6:14:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:14:30'.
Row 894 ('van007,14.718391,120.947286,2025-05-12 9:35:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:35:30'.
Row 897 ('van007,14.702905,120.66001,2025-05-13 6:19:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:19:30'.
Row 898 ('van007,14.600344,120.971858,2025-05-12 9:03:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:03:00'.
Row 900 ('van007,13.945577,121.039123,2025-05-13 0:12:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:12:00'.
Row 901 ('van007,14.741271,120.553738,2025-05-13 7:36:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:36:30'.
Row 904 ('van007,13.95723,121.03802,2025-05-13 0:05:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:05:00'.
Row 907 ('van007,13.879696,121.045799,2025-05-13 0:51:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:51:30'.
Row 912 ('van007,14.752937,120.52128,2025-05-13 8:00:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:00:00'.
Row 913 ('van007,14.807562,120.369957,2025-05-13 9:49:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:49:30'.
Row 914 ('van007,14.620155,120.889279,2025-05-13 3:33:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:33:30'.
Row 916 ('van007,14.746438,120.539175,2025-05-13 7:47:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:47:00'.
Row 917 ('van007,13.8306,121.050872,2025-05-13 1:21:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:21:00'.
Row 918 ('van007,13.900561,121.043807,2025-05-13 0:39:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:39:00'.
Row 923 ('van007,14.666521,120.760901,2025-05-13 5:06:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:06:30'.
Row 925 ('van007,14.679958,120.723595,2025-05-13 5:33:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:33:30'.
Row 926 ('van007,14.767954,120.479748,2025-05-13 8:30:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:30:00'.
Row 927 ('van007,13.776268,121.056237,2025-05-13 1:53:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:53:30'.
Row 928 ('van007,14.793986,120.407333,2025-05-13 9:22:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:22:30'.
Row 930 ('van007,14.766403,120.483904,2025-05-13 8:27:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:27:00'.
Row 931 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
